"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-08 15:00","2019","11","08","15:00","-1.8","","-7.7","","64","","","M","33","","18","","","","100.61","","","","-7","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-08 16:00","2019","11","08","16:00","-2.4","","-8.7","","62","","","M","33","","15","","","","100.69","","","","-7","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-08 17:00","2019","11","08","17:00","-4.0","","-8.9","","69","","","M","34","","9","","","","100.77","","","","-8","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-08 18:00","2019","11","08","18:00","-5.2","","-8.3","","79","","","M","33","","7","","","","100.85","","","","-8","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-08 19:00","2019","11","08","19:00","-5.0","","-8.0","","79","","","M","30","","6","","","","","M","","","-8","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-08 20:00","2019","11","08","20:00","-4.7","","-7.8","","79","","","M","29","","9","","","","100.97","","","","-9","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-08 21:00","2019","11","08","21:00","-5.2","","-8.3","","79","","","M","31","","8","","","","101.01","","","","-9","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-08 22:00","2019","11","08","22:00","-6.1","","-9.0","","80","","","M","29","","8","","","","101.04","","","","-10","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-08 23:00","2019","11","08","23:00","-6.5","","-9.8","","77","","","M","30","","8","","","","101.05","","","","-10","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 00:00","2019","11","09","00:00","-9.7","","-11.2","","88","","","M","24","","5","","","","101.08","","","","-13","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 01:00","2019","11","09","01:00","-9.3","","-10.8","","89","","","M","25","","4","","","","101.09","","","","-12","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 02:00","2019","11","09","02:00","-10.2","","-11.5","","91","","","M","22","","5","","","","101.12","","","","-13","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 03:00","2019","11","09","03:00","-10.9","","-11.9","","92","","","M","19","","3","","","","101.11","","","","-13","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 04:00","2019","11","09","04:00","-11.6","","-12.8","","91","","","M","19","","2","","","","101.10","","","","-13","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 05:00","2019","11","09","05:00","-10.1","","-11.3","","91","","","M","17","","3","","","","101.10","","","","-12","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 06:00","2019","11","09","06:00","-10.0","","-11.2","","91","","","M","20","","7","","","","","M","","","-14","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 07:00","2019","11","09","07:00","-9.6","","-10.9","","90","","","M","19","","11","","","","101.10","","","","-15","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 08:00","2019","11","09","08:00","-7.8","","-9.2","","90","","","M","20","","11","","","","101.14","","","","-13","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 09:00","2019","11","09","09:00","-6.0","","-8.1","","85","","","M","20","","14","","","","101.10","","","","-12","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 10:00","2019","11","09","10:00","-4.5","","-7.9","","78","","","M","21","","18","","","","101.07","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 11:00","2019","11","09","11:00","-2.9","","-6.1","","79","","","M","22","","18","","","","101.00","","","","-9","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 12:00","2019","11","09","12:00","-2.4","","-6.0","","76","","","M","21","","19","","","","100.88","","","","-8","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 13:00","2019","11","09","13:00","-1.3","","-6.0","","71","","","M","20","","19","","","","100.75","","","","-7","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 14:00","2019","11","09","14:00","-1.2","","-6.3","","68","","","M","19","","19","","","","100.67","","","","-7","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 15:00","2019","11","09","15:00","-1.0","","-6.0","","69","","","M","18","","20","","","","100.60","","","","-7","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 16:00","2019","11","09","16:00","-0.8","","-5.9","","68","","","M","19","","12","","","","100.60","","","","-5","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 17:00","2019","11","09","17:00","-1.2","","-5.5","","72","","","M","18","","11","","","","100.58","","","","-5","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 18:00","2019","11","09","18:00","-1.2","","-5.4","","73","","","M","17","","10","","","","100.54","","","","-5","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 19:00","2019","11","09","19:00","-0.9","","-5.6","","70","","","M","18","","14","","","","100.51","","","","-5","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 20:00","2019","11","09","20:00","-0.9","","-5.8","","69","","","M","18","","15","","","","100.44","","","","-6","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 21:00","2019","11","09","21:00","-0.9","","-5.9","","69","","","M","19","","19","","","","100.38","","","","-6","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 22:00","2019","11","09","22:00","-0.9","","-5.9","","69","","","M","18","","17","","","","100.34","","","","-6","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-09 23:00","2019","11","09","23:00","-0.3","","-6.5","","63","","","M","19","","22","","","","100.27","","","","-6","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 00:00","2019","11","10","00:00","-0.3","","-6.5","","63","","","M","18","","23","","","","100.22","","","","-6","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 01:00","2019","11","10","01:00","-0.1","","-6.7","","61","","","M","18","","21","","","","100.18","","","","-6","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 02:00","2019","11","10","02:00","-0.2","","-6.3","","64","","","M","18","","19","","","","100.16","","","","-5","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 03:00","2019","11","10","03:00","-0.2","","-6.1","","64","","","M","18","","16","","","","100.08","","","","-5","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 04:00","2019","11","10","04:00","-0.3","","-5.7","","67","","","M","18","","17","","","","100.05","","","","-5","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 05:00","2019","11","10","05:00","-0.1","","-5.6","","66","","","M","18","","18","","","","100.01","","","","-5","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 06:00","2019","11","10","06:00","0.2","","-5.8","","64","","","M","19","","19","","","","99.97","","","","","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 07:00","2019","11","10","07:00","0.3","","-5.5","","65","","","M","19","","16","","","","99.96","","","","","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 08:00","2019","11","10","08:00","0.4","","-5.2","","66","","","M","17","","15","","","","99.95","","","","","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 09:00","2019","11","10","09:00","0.7","","-5.3","","64","","","M","18","","19","","","","99.90","","","","","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 10:00","2019","11","10","10:00","1.2","","-5.2","","62","","","M","18","","20","","","","99.83","","","","","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 11:00","2019","11","10","11:00","2.2","","-4.6","","61","","","M","19","","20","","","","99.77","","","","","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 12:00","2019","11","10","12:00","2.3","","-3.6","","65","","","M","20","","20","","","","99.74","","","","","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 13:00","2019","11","10","13:00","2.8","","-3.6","","62","","","M","20","","19","","","","99.72","","","","","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 14:00","2019","11","10","14:00","3.1","","-3.5","","62","","","M","21","","19","","","","99.71","","","","","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 15:00","2019","11","10","15:00","3.3","","-2.9","","64","","","M","22","","22","","","","99.77","","","","","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 16:00","2019","11","10","16:00","2.9","","-1.8","","71","","","M","22","","20","","","","99.82","","","","","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 17:00","2019","11","10","17:00","2.3","","-0.4","","82","","","M","20","","16","","","","99.90","","","","","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 18:00","2019","11","10","18:00","2.4","","-0.9","","79","","","M","22","","14","","","","99.95","","","","","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 19:00","2019","11","10","19:00","1.7","","-2.0","","77","","","M","30","","12","","","","100.08","","","","","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 20:00","2019","11","10","20:00","1.0","","-2.0","","80","","","M","31","","14","","","","100.15","","","","","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 21:00","2019","11","10","21:00","-0.9","","-5.1","","73","","","M","34","","19","","","","100.31","","","","-6","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 22:00","2019","11","10","22:00","-2.1","","-8.3","","62","","","M","32","","25","","","","100.45","","","","-9","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-10 23:00","2019","11","10","23:00","-3.5","","-9.4","","64","","","M","34","","22","","","","100.53","","","","-10","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 00:00","2019","11","11","00:00","-4.6","","-10.6","","63","","","M","33","","20","","","","100.64","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 01:00","2019","11","11","01:00","-5.6","","-10.9","","66","","","M","34","","19","","","","100.79","","","","-12","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 02:00","2019","11","11","02:00","-6.3","","-12.4","","62","","","M","34","","18","","","","100.89","","","","-13","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 03:00","2019","11","11","03:00","-6.5","","-14.3","","54","","","M","34","","19","","","","100.99","","","","-13","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 04:00","2019","11","11","04:00","-6.8","","-13.1","","61","","","M","36","","15","","","","101.04","","","","-13","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 05:00","2019","11","11","05:00","-6.9","","-13.1","","61","","","M","36","","11","","","","101.11","","","","-12","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 06:00","2019","11","11","06:00","-7.5","","-12.8","","66","","","M","36","","7","","","","101.21","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 07:00","2019","11","11","07:00","-7.5","","-13.2","","64","","","M","1","","14","","","","101.32","","","","-13","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 08:00","2019","11","11","08:00","-7.3","","-13.4","","62","","","M","1","","12","","","","101.36","","","","-13","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 09:00","2019","11","11","09:00","-7.0","","-13.8","","58","","","M","35","","12","","","","101.43","","","","-12","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 10:00","2019","11","11","10:00","-6.7","","-14.2","","55","","","M","1","","9","","","","101.45","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 11:00","2019","11","11","11:00","-5.6","","-13.5","","54","","","M","7","","7","","","","101.43","","","","-9","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 12:00","2019","11","11","12:00","-5.3","","-14.4","","49","","","M","1","","8","","","","101.40","","","","-9","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 13:00","2019","11","11","13:00","-5.2","","-14.3","","49","","","M","35","","9","","","","101.35","","","","-9","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 14:00","2019","11","11","14:00","-5.3","","-14.3","","49","","","M","1","","10","","","","101.34","","","","-10","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 15:00","2019","11","11","15:00","-5.3","","-14.5","","48","","","M","5","","6","","","","101.33","","","","-8","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 16:00","2019","11","11","16:00","-5.5","","-13.6","","53","","","M","2","","8","","","","101.35","","","","-9","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 17:00","2019","11","11","17:00","-5.8","","-13.7","","54","","","M","36","","9","","","","101.36","","","","-10","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 18:00","2019","11","11","18:00","-6.5","","-10.7","","72","","","M","7","","8","","","","101.34","","","","-10","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 19:00","2019","11","11","19:00","-7.2","","-9.1","","86","","","M","6","","7","","","","101.28","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 20:00","2019","11","11","20:00","-7.3","","-8.8","","89","","","M","3","","9","","","","101.21","","","","-12","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 21:00","2019","11","11","21:00","-7.4","","-8.9","","89","","","M","6","","9","","","","101.14","","","","-12","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 22:00","2019","11","11","22:00","-7.5","","-8.9","","89","","","M","4","","14","","","","100.99","","","","-13","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-11 23:00","2019","11","11","23:00","-7.5","","-8.8","","90","","","M","3","","13","","","","100.88","","","","-13","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 00:00","2019","11","12","00:00","-7.4","","-8.7","","90","","","M","4","","16","","","","100.69","","","","-14","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 01:00","2019","11","12","01:00","-7.1","","-8.6","","90","","","M","3","","17","","","","100.54","","","","-14","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 02:00","2019","11","12","02:00","-6.9","","-8.2","","90","","","M","3","","22","","","","100.37","","","","-14","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 03:00","2019","11","12","03:00","-6.7","","-8.1","","90","","","M","4","","26","","","","100.20","","","","-15","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 04:00","2019","11","12","04:00","-6.8","","-8.2","","90","","","M","4","","27","","","","100.08","","","","-15","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 05:00","2019","11","12","05:00","-7.0","","-8.6","","88","","","M","5","","26","","","","99.93","","","","-15","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 06:00","2019","11","12","06:00","-6.8","","-8.4","","89","","","M","5","","22","","","","99.87","","","","-14","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 07:00","2019","11","12","07:00","-7.0","","-8.7","","88","","","M","3","","21","","","","99.84","","","","-14","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 08:00","2019","11","12","08:00","-6.8","","-8.6","","87","","","M","3","","20","","","","99.83","","","","-14","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 09:00","2019","11","12","09:00","-6.5","","-7.9","","90","","","M","1","","9","","","","99.81","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 10:00","2019","11","12","10:00","-6.5","","-8.3","","87","","","M","35","","11","","","","99.82","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 11:00","2019","11","12","11:00","-6.5","","-8.8","","84","","","M","32","","16","","","","","M","","","-13","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 12:00","2019","11","12","12:00","-5.8","","-8.3","","82","","","M","29","","12","","","","99.76","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 13:00","2019","11","12","13:00","-5.6","","-8.1","","83","","","M","29","","12","","","","99.80","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 14:00","2019","11","12","14:00","-5.6","","-7.6","","85","","","M","27","","9","","","","99.83","","","","-10","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 15:00","2019","11","12","15:00","-5.6","","-7.4","","87","","","M","26","","9","","","","99.83","","","","-10","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 16:00","2019","11","12","16:00","-6.0","","-7.9","","87","","","M","24","","11","","","","99.87","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 17:00","2019","11","12","17:00","-6.2","","-7.6","","90","","","M","25","","10","","","","99.85","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 18:00","2019","11","12","18:00","-6.6","","-8.4","","87","","","M","26","","12","","","","99.89","","","","-12","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 19:00","2019","11","12","19:00","-7.5","","-9.4","","87","","","M","25","","10","","","","99.93","","","","-12","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 20:00","2019","11","12","20:00","-8.1","","-11.8","","75","","","M","24","","11","","","","99.96","","","","-13","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 21:00","2019","11","12","21:00","-8.8","","-12.9","","72","","","M","24","","14","","","","99.98","","","","-15","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 22:00","2019","11","12","22:00","-9.1","","-13.0","","74","","","M","24","","16","","","","99.97","","","","-16","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-12 23:00","2019","11","12","23:00","-9.7","","-12.7","","79","","","M","25","","17","","","","99.97","","","","-17","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 00:00","2019","11","13","00:00","-9.9","","-13.4","","76","","","M","26","","16","","","","100.02","","","","-17","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 01:00","2019","11","13","01:00","-10.5","","-14.6","","72","","","M","25","","14","","","","100.08","","","","-17","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 02:00","2019","11","13","02:00","-10.9","","-14.6","","74","","","M","24","","13","","","","100.13","","","","-17","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 03:00","2019","11","13","03:00","-11.5","","-15.9","","70","","","M","25","","15","","","","100.18","","","","-19","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 04:00","2019","11","13","04:00","-11.6","","-15.7","","72","","","M","25","","15","","","","100.24","","","","-19","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 05:00","2019","11","13","05:00","-11.5","","-15.8","","71","","","M","25","","14","","","","100.34","","","","-18","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 06:00","2019","11","13","06:00","-11.3","","-15.3","","72","","","M","25","","16","","","","100.44","","","","-19","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 07:00","2019","11","13","07:00","-10.8","","-14.8","","72","","","M","25","","15","","","","100.54","","","","-18","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 08:00","2019","11","13","08:00","-10.3","","-14.6","","71","","","M","24","","15","","","","100.69","","","","-17","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 09:00","2019","11","13","09:00","-10.0","","-14.8","","68","","","M","23","","14","","","","100.79","","","","-16","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 10:00","2019","11","13","10:00","-9.1","","-13.9","","68","","","M","23","","17","","","","100.91","","","","-16","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 11:00","2019","11","13","11:00","-7.6","","-13.2","","64","","","M","26","","15","","","","101.00","","","","-14","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 12:00","2019","11","13","12:00","-6.6","","-12.9","","61","","","M","26","","15","","","","101.04","","","","-13","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 13:00","2019","11","13","13:00","-6.0","","-13.2","","56","","","M","28","","16","","","","101.12","","","","-12","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 14:00","2019","11","13","14:00","-5.2","","-13.6","","52","","","M","28","","14","","","","101.18","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 15:00","2019","11","13","15:00","-5.2","","-13.2","","53","","","M","29","","9","","","","","M","","","-9","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 16:00","2019","11","13","16:00","-6.0","","-13.3","","56","","","M","25","","7","","","","101.36","","","","-9","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 17:00","2019","11","13","17:00","-10.9","","-12.9","","86","","","M","22","","5","","","","101.47","","","","-14","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 18:00","2019","11","13","18:00","-13.4","","-14.7","","89","","","M","18","","3","","","","101.54","","","","-15","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 19:00","2019","11","13","19:00","-11.5","","-14.4","","79","","","M","21","","10","","","","101.63","","","","-17","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 20:00","2019","11","13","20:00","-13.6","","-15.1","","89","","","M","18","","5","","","","101.66","","","","-17","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 21:00","2019","11","13","21:00","-14.8","","-16.0","","91","","","M","17","","5","","","","101.70","","","","-18","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 22:00","2019","11","13","22:00","-14.4","","-16.1","","87","","","M","17","","7","","","","101.74","","","","-19","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-13 23:00","2019","11","13","23:00","-14.4","","-16.1","","87","","","M","17","","6","","","","101.76","","","","-19","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 00:00","2019","11","14","00:00","-13.1","","-15.2","","84","","","M","18","","11","","","","101.82","","","","-19","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 01:00","2019","11","14","01:00","-12.9","","-15.1","","84","","","M","17","","8","","","","101.81","","","","-18","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 02:00","2019","11","14","02:00","-12.7","","-15.0","","83","","","M","17","","8","","","","101.85","","","","-18","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 03:00","2019","11","14","03:00","-12.8","","-15.1","","83","","","M","15","","4","","","","101.81","","","","-15","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 04:00","2019","11","14","04:00","-12.6","","-15.0","","83","","","M","16","","5","","","","101.78","","","","-16","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 05:00","2019","11","14","05:00","-12.6","","-14.8","","83","","","M","15","","8","","","","101.77","","","","-18","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 06:00","2019","11","14","06:00","-11.7","","-14.7","","78","","","M","12","","7","","","","","M","","","-16","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 07:00","2019","11","14","07:00","-11.6","","-14.4","","80","","","M","12","","9","","","","101.69","","","","-17","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 08:00","2019","11","14","08:00","-10.8","","-13.8","","78","","","M","10","","8","","","","101.66","","","","-15","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 09:00","2019","11","14","09:00","-8.7","","-12.2","","76","","","M","14","","9","","","","101.62","","","","-13","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 10:00","2019","11","14","10:00","-5.8","","-12.6","","59","","","M","17","","14","","","","101.55","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 11:00","2019","11","14","11:00","-5.2","","-12.9","","55","","","M","16","","18","","","","101.48","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 12:00","2019","11","14","12:00","-4.7","","-12.9","","53","","","M","17","","21","","","","101.40","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 13:00","2019","11","14","13:00","-5.1","","-10.0","","69","","","M","17","","17","","","","101.34","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 14:00","2019","11","14","14:00","-5.3","","-7.6","","84","","","M","16","","13","","","","101.28","","","","-10","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 15:00","2019","11","14","15:00","-5.3","","-7.7","","84","","","M","17","","16","","","","101.24","","","","-11","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 16:00","2019","11","14","16:00","-5.3","","-7.8","","83","","","M","17","","11","","","","101.21","","","","-10","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 17:00","2019","11","14","17:00","-5.2","","-7.7","","82","","","M","16","","11","","","","101.19","","","","-10","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 18:00","2019","11","14","18:00","-4.9","","-7.7","","81","","","M","17","","14","","","","101.16","","","","-10","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 19:00","2019","11","14","19:00","-4.6","","-7.5","","80","","","M","17","","13","","","","101.09","","","","-10","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 20:00","2019","11","14","20:00","-4.0","","-7.2","","79","","","M","18","","14","","","","","M","","","-9","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 21:00","2019","11","14","21:00","-3.3","","-6.7","","77","","","M","18","","18","","","","100.97","","","","-9","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 22:00","2019","11","14","22:00","-2.9","","-6.3","","77","","","M","18","","18","","","","100.92","","","","-9","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-14 23:00","2019","11","14","23:00","-2.7","","-5.9","","78","","","M","18","","19","","","","","M","","","-8","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-15 00:00","2019","11","15","00:00","-2.1","","-5.7","","77","","","M","18","","18","","","","100.77","","","","-8","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-15 01:00","2019","11","15","01:00","-1.8","","-5.4","","77","","","M","18","","15","","","","100.69","","","","-7","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-15 02:00","2019","11","15","02:00","-1.6","","-5.2","","77","","","M","18","","16","","","","100.61","","","","-7","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-15 03:00","2019","11","15","03:00","-1.1","","-4.0","","81","","","M","19","","18","","","","100.52","","","","-6","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-15 04:00","2019","11","15","04:00","-1.2","","-3.6","","84","","","M","19","","19","","","","100.45","","","","-7","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-15 05:00","2019","11","15","05:00","-1.4","","-2.9","","90","","","M","20","","20","","","","100.37","","","","-7","","NA"
"-72.06","46.30","LEMIEUX","701Q009","2019-11-15 06:00","2019","11","15","06:00","-1.4","","-2.4","","93","","","M","19","","18","","","","100.30","","","","-7","","NA"
